"Genome"	"Sugar"	"Category"	"Transporter_Count"
"GCA_026625265.1_ASM2662526v1"	"sia_transporters"	"MRSA"	5
"GCA_026625265.1_ASM2662526v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625305.1_ASM2662530v1"	"arabinose_transporters"	"MRSA"	24
"GCA_026625305.1_ASM2662530v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625305.1_ASM2662530v1"	"glucose_transporters"	"MRSA"	18
"GCA_026625305.1_ASM2662530v1"	"lactose_transporters"	"MRSA"	4
"GCA_026625305.1_ASM2662530v1"	"mannitol_transporters"	"MRSA"	42
"GCA_026625305.1_ASM2662530v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625305.1_ASM2662530v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625305.1_ASM2662530v1"	"ribose_transporters"	"MRSA"	24
"GCA_026625305.1_ASM2662530v1"	"sia_transporters"	"MRSA"	6
"GCA_026625305.1_ASM2662530v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625325.1_ASM2662532v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625325.1_ASM2662532v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625325.1_ASM2662532v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625325.1_ASM2662532v1"	"lactose_transporters"	"MRSA"	5
"GCA_026625325.1_ASM2662532v1"	"mannitol_transporters"	"MRSA"	41
"GCA_026625325.1_ASM2662532v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625325.1_ASM2662532v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625325.1_ASM2662532v1"	"ribose_transporters"	"MRSA"	23
"GCA_026625325.1_ASM2662532v1"	"sia_transporters"	"MRSA"	5
"GCA_026625325.1_ASM2662532v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625345.1_ASM2662534v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625345.1_ASM2662534v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625345.1_ASM2662534v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625345.1_ASM2662534v1"	"lactose_transporters"	"MRSA"	6
"GCA_026625345.1_ASM2662534v1"	"mannitol_transporters"	"MRSA"	44
"GCA_026625345.1_ASM2662534v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625345.1_ASM2662534v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625345.1_ASM2662534v1"	"ribose_transporters"	"MRSA"	26
"GCA_026625345.1_ASM2662534v1"	"sia_transporters"	"MRSA"	5
"GCA_026625345.1_ASM2662534v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625385.1_ASM2662538v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625385.1_ASM2662538v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625385.1_ASM2662538v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625385.1_ASM2662538v1"	"lactose_transporters"	"MRSA"	5
"GCA_026625385.1_ASM2662538v1"	"mannitol_transporters"	"MRSA"	44
"GCA_026625385.1_ASM2662538v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625385.1_ASM2662538v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625385.1_ASM2662538v1"	"ribose_transporters"	"MRSA"	23
"GCA_026625385.1_ASM2662538v1"	"sia_transporters"	"MRSA"	5
"GCA_026625385.1_ASM2662538v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625445.1_ASM2662544v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625445.1_ASM2662544v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625445.1_ASM2662544v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625445.1_ASM2662544v1"	"lactose_transporters"	"MRSA"	6
"GCA_026625445.1_ASM2662544v1"	"mannitol_transporters"	"MRSA"	44
"GCA_026625445.1_ASM2662544v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625445.1_ASM2662544v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625445.1_ASM2662544v1"	"ribose_transporters"	"MRSA"	25
"GCA_026625445.1_ASM2662544v1"	"sia_transporters"	"MRSA"	5
"GCA_026625445.1_ASM2662544v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625465.1_ASM2662546v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625465.1_ASM2662546v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625465.1_ASM2662546v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625465.1_ASM2662546v1"	"lactose_transporters"	"MRSA"	6
"GCA_026625465.1_ASM2662546v1"	"mannitol_transporters"	"MRSA"	44
"GCA_026625465.1_ASM2662546v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625465.1_ASM2662546v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625465.1_ASM2662546v1"	"ribose_transporters"	"MRSA"	25
"GCA_026625465.1_ASM2662546v1"	"sia_transporters"	"MRSA"	5
"GCA_026625465.1_ASM2662546v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625505.1_ASM2662550v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625505.1_ASM2662550v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625505.1_ASM2662550v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625505.1_ASM2662550v1"	"lactose_transporters"	"MRSA"	5
"GCA_026625505.1_ASM2662550v1"	"mannitol_transporters"	"MRSA"	41
"GCA_026625505.1_ASM2662550v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625505.1_ASM2662550v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625505.1_ASM2662550v1"	"ribose_transporters"	"MRSA"	23
"GCA_026625505.1_ASM2662550v1"	"sia_transporters"	"MRSA"	5
"GCA_026625505.1_ASM2662550v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625525.1_ASM2662552v1"	"arabinose_transporters"	"MRSA"	22
"GCA_026625525.1_ASM2662552v1"	"galactose_transporters"	"MRSA"	1
"GCA_026625525.1_ASM2662552v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625525.1_ASM2662552v1"	"lactose_transporters"	"MRSA"	9
"GCA_026625525.1_ASM2662552v1"	"mannitol_transporters"	"MRSA"	41
"GCA_026625525.1_ASM2662552v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625525.1_ASM2662552v1"	"polysia_transporters"	"MRSA"	4
"GCA_026625525.1_ASM2662552v1"	"ribose_transporters"	"MRSA"	23
"GCA_026625525.1_ASM2662552v1"	"sia_transporters"	"MRSA"	7
"GCA_026625525.1_ASM2662552v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625545.1_ASM2662554v1"	"arabinose_transporters"	"MRSA"	21
"GCA_026625545.1_ASM2662554v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625545.1_ASM2662554v1"	"glucose_transporters"	"MRSA"	19
"GCA_026625545.1_ASM2662554v1"	"lactose_transporters"	"MRSA"	6
"GCA_026625545.1_ASM2662554v1"	"mannitol_transporters"	"MRSA"	44
"GCA_026625545.1_ASM2662554v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625545.1_ASM2662554v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625545.1_ASM2662554v1"	"ribose_transporters"	"MRSA"	24
"GCA_026625545.1_ASM2662554v1"	"sia_transporters"	"MRSA"	5
"GCA_026625545.1_ASM2662554v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026625925.1_ASM2662592v1"	"arabinose_transporters"	"MRSA"	24
"GCA_026625925.1_ASM2662592v1"	"galactose_transporters"	"MRSA"	2
"GCA_026625925.1_ASM2662592v1"	"glucose_transporters"	"MRSA"	20
"GCA_026625925.1_ASM2662592v1"	"lactose_transporters"	"MRSA"	6
"GCA_026625925.1_ASM2662592v1"	"mannitol_transporters"	"MRSA"	43
"GCA_026625925.1_ASM2662592v1"	"mannose_transporters"	"MRSA"	8
"GCA_026625925.1_ASM2662592v1"	"polysia_transporters"	"MRSA"	3
"GCA_026625925.1_ASM2662592v1"	"ribose_transporters"	"MRSA"	22
"GCA_026625925.1_ASM2662592v1"	"sia_transporters"	"MRSA"	5
"GCA_026625925.1_ASM2662592v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026636215.1_ASM2663621v1"	"arabinose_transporters"	"MRSA"	23
"GCA_026636215.1_ASM2663621v1"	"galactose_transporters"	"MRSA"	2
"GCA_026636215.1_ASM2663621v1"	"glucose_transporters"	"MRSA"	20
"GCA_026636215.1_ASM2663621v1"	"lactose_transporters"	"MRSA"	6
"GCA_026636215.1_ASM2663621v1"	"mannitol_transporters"	"MRSA"	42
"GCA_026636215.1_ASM2663621v1"	"mannose_transporters"	"MRSA"	8
"GCA_026636215.1_ASM2663621v1"	"polysia_transporters"	"MRSA"	3
"GCA_026636215.1_ASM2663621v1"	"ribose_transporters"	"MRSA"	22
"GCA_026636215.1_ASM2663621v1"	"sia_transporters"	"MRSA"	4
"GCA_026636215.1_ASM2663621v1"	"sucrose_transporters"	"MRSA"	3
"GCA_026636235.1_ASM2663623v1"	"arabinose_transporters"	"MRSA"	22
"GCA_026636235.1_ASM2663623v1"	"galactose_transporters"	"MRSA"	2
"GCA_026636235.1_ASM2663623v1"	"glucose_transporters"	"MRSA"	18
"GCA_026636235.1_ASM2663623v1"	"lactose_transporters"	"MRSA"	5
"GCA_026636235.1_ASM2663623v1"	"mannitol_transporters"	"MRSA"	44
"GCA_026636235.1_ASM2663623v1"	"mannose_transporters"	"MRSA"	8
"GCA_026636235.1_ASM2663623v1"	"polysia_transporters"	"MRSA"	3
"GCA_026636235.1_ASM2663623v1"	"ribose_transporters"	"MRSA"	25
"GCA_026636235.1_ASM2663623v1"	"sia_transporters"	"MRSA"	7
"GCA_026636235.1_ASM2663623v1"	"sucrose_transporters"	"MRSA"	3
"GCA_027943905.1_ASM2794390v1"	"arabinose_transporters"	"MRSA"	22
"GCA_027943905.1_ASM2794390v1"	"galactose_transporters"	"MRSA"	1
"GCA_027943905.1_ASM2794390v1"	"glucose_transporters"	"MRSA"	20
"GCA_027943905.1_ASM2794390v1"	"lactose_transporters"	"MRSA"	9
"GCA_027943905.1_ASM2794390v1"	"mannitol_transporters"	"MRSA"	41
"GCA_027943905.1_ASM2794390v1"	"mannose_transporters"	"MRSA"	8
"GCA_027943905.1_ASM2794390v1"	"polysia_transporters"	"MRSA"	4
"GCA_027943905.1_ASM2794390v1"	"ribose_transporters"	"MRSA"	23
"GCA_027943905.1_ASM2794390v1"	"sia_transporters"	"MRSA"	6
"GCA_027943905.1_ASM2794390v1"	"sucrose_transporters"	"MRSA"	3
"GCA_028596145.1_ASM2859614v1"	"arabinose_transporters"	"MRSA"	22
"GCA_028596145.1_ASM2859614v1"	"galactose_transporters"	"MRSA"	2
"GCA_028596145.1_ASM2859614v1"	"glucose_transporters"	"MRSA"	19
"GCA_028596145.1_ASM2859614v1"	"lactose_transporters"	"MRSA"	5
"GCA_028596145.1_ASM2859614v1"	"mannitol_transporters"	"MRSA"	44
"GCA_028596145.1_ASM2859614v1"	"mannose_transporters"	"MRSA"	8
"GCA_028596145.1_ASM2859614v1"	"polysia_transporters"	"MRSA"	3
"GCA_028596145.1_ASM2859614v1"	"ribose_transporters"	"MRSA"	23
"GCA_028596145.1_ASM2859614v1"	"sia_transporters"	"MRSA"	5
"GCA_028596145.1_ASM2859614v1"	"sucrose_transporters"	"MRSA"	3
"GCA_028596165.1_ASM2859616v1"	"arabinose_transporters"	"MRSA"	21
"GCA_028596165.1_ASM2859616v1"	"galactose_transporters"	"MRSA"	2
"GCA_028596165.1_ASM2859616v1"	"glucose_transporters"	"MRSA"	19
"GCA_028596165.1_ASM2859616v1"	"lactose_transporters"	"MRSA"	5
"GCA_028596165.1_ASM2859616v1"	"mannitol_transporters"	"MRSA"	42
"GCA_028596165.1_ASM2859616v1"	"mannose_transporters"	"MRSA"	8
"GCA_028596165.1_ASM2859616v1"	"polysia_transporters"	"MRSA"	3
"GCA_028596165.1_ASM2859616v1"	"ribose_transporters"	"MRSA"	26
"GCA_028596165.1_ASM2859616v1"	"sia_transporters"	"MRSA"	6
"GCA_028596165.1_ASM2859616v1"	"sucrose_transporters"	"MRSA"	3
"GCA_028743615.1_ASM2874361v1"	"arabinose_transporters"	"MRSA"	23
"GCA_028743615.1_ASM2874361v1"	"galactose_transporters"	"MRSA"	2
"GCA_028743615.1_ASM2874361v1"	"glucose_transporters"	"MRSA"	19
"GCA_028743615.1_ASM2874361v1"	"lactose_transporters"	"MRSA"	5
"GCA_028743615.1_ASM2874361v1"	"mannitol_transporters"	"MRSA"	43
"GCA_028743615.1_ASM2874361v1"	"mannose_transporters"	"MRSA"	9
"GCA_028743615.1_ASM2874361v1"	"polysia_transporters"	"MRSA"	3
"GCA_028743615.1_ASM2874361v1"	"ribose_transporters"	"MRSA"	24
"GCA_028743615.1_ASM2874361v1"	"sia_transporters"	"MRSA"	5
"GCA_028743615.1_ASM2874361v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029011215.1_ASM2901121v1"	"arabinose_transporters"	"MSSA"	22
"GCA_029011215.1_ASM2901121v1"	"galactose_transporters"	"MSSA"	2
"GCA_029011215.1_ASM2901121v1"	"glucose_transporters"	"MSSA"	19
"GCA_029011215.1_ASM2901121v1"	"lactose_transporters"	"MSSA"	4
"GCA_029011215.1_ASM2901121v1"	"mannitol_transporters"	"MSSA"	42
"GCA_029011215.1_ASM2901121v1"	"mannose_transporters"	"MSSA"	8
"GCA_029011215.1_ASM2901121v1"	"polysia_transporters"	"MSSA"	3
"GCA_029011215.1_ASM2901121v1"	"ribose_transporters"	"MSSA"	24
"GCA_029011215.1_ASM2901121v1"	"sia_transporters"	"MSSA"	5
"GCA_029011215.1_ASM2901121v1"	"sucrose_transporters"	"MSSA"	3
"GCA_029094305.1_ASM2909430v1"	"arabinose_transporters"	"MRSA"	21
"GCA_029094305.1_ASM2909430v1"	"galactose_transporters"	"MRSA"	2
"GCA_029094305.1_ASM2909430v1"	"glucose_transporters"	"MRSA"	20
"GCA_029094305.1_ASM2909430v1"	"lactose_transporters"	"MRSA"	4
"GCA_029094305.1_ASM2909430v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029094305.1_ASM2909430v1"	"mannose_transporters"	"MRSA"	8
"GCA_029094305.1_ASM2909430v1"	"polysia_transporters"	"MRSA"	3
"GCA_029094305.1_ASM2909430v1"	"ribose_transporters"	"MRSA"	20
"GCA_029094305.1_ASM2909430v1"	"sia_transporters"	"MRSA"	7
"GCA_029094305.1_ASM2909430v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029167685.1_ASM2916768v1"	"arabinose_transporters"	"MRSA"	20
"GCA_029167685.1_ASM2916768v1"	"galactose_transporters"	"MRSA"	2
"GCA_029167685.1_ASM2916768v1"	"glucose_transporters"	"MRSA"	20
"GCA_029167685.1_ASM2916768v1"	"lactose_transporters"	"MRSA"	5
"GCA_029167685.1_ASM2916768v1"	"mannitol_transporters"	"MRSA"	42
"GCA_029167685.1_ASM2916768v1"	"mannose_transporters"	"MRSA"	8
"GCA_029167685.1_ASM2916768v1"	"polysia_transporters"	"MRSA"	4
"GCA_029167685.1_ASM2916768v1"	"ribose_transporters"	"MRSA"	23
"GCA_029167685.1_ASM2916768v1"	"sia_transporters"	"MRSA"	8
"GCA_029167685.1_ASM2916768v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029167705.1_ASM2916770v1"	"arabinose_transporters"	"MRSA"	20
"GCA_029167705.1_ASM2916770v1"	"galactose_transporters"	"MRSA"	2
"GCA_029167705.1_ASM2916770v1"	"glucose_transporters"	"MRSA"	20
"GCA_029167705.1_ASM2916770v1"	"lactose_transporters"	"MRSA"	5
"GCA_029167705.1_ASM2916770v1"	"mannitol_transporters"	"MRSA"	41
"GCA_029167705.1_ASM2916770v1"	"mannose_transporters"	"MRSA"	8
"GCA_029167705.1_ASM2916770v1"	"polysia_transporters"	"MRSA"	3
"GCA_029167705.1_ASM2916770v1"	"ribose_transporters"	"MRSA"	24
"GCA_029167705.1_ASM2916770v1"	"sia_transporters"	"MRSA"	8
"GCA_029167705.1_ASM2916770v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029204125.1_ASM2920412v1"	"arabinose_transporters"	"MRSA"	23
"GCA_029204125.1_ASM2920412v1"	"galactose_transporters"	"MRSA"	2
"GCA_029204125.1_ASM2920412v1"	"glucose_transporters"	"MRSA"	19
"GCA_029204125.1_ASM2920412v1"	"lactose_transporters"	"MRSA"	5
"GCA_029204125.1_ASM2920412v1"	"mannitol_transporters"	"MRSA"	44
"GCA_029204125.1_ASM2920412v1"	"mannose_transporters"	"MRSA"	8
"GCA_029204125.1_ASM2920412v1"	"polysia_transporters"	"MRSA"	4
"GCA_029204125.1_ASM2920412v1"	"ribose_transporters"	"MRSA"	24
"GCA_029204125.1_ASM2920412v1"	"sia_transporters"	"MRSA"	7
"GCA_029204125.1_ASM2920412v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029204145.1_ASM2920414v1"	"arabinose_transporters"	"MRSA"	23
"GCA_029204145.1_ASM2920414v1"	"galactose_transporters"	"MRSA"	2
"GCA_029204145.1_ASM2920414v1"	"glucose_transporters"	"MRSA"	19
"GCA_029204145.1_ASM2920414v1"	"lactose_transporters"	"MRSA"	5
"GCA_029204145.1_ASM2920414v1"	"mannitol_transporters"	"MRSA"	44
"GCA_029204145.1_ASM2920414v1"	"mannose_transporters"	"MRSA"	8
"GCA_029204145.1_ASM2920414v1"	"polysia_transporters"	"MRSA"	4
"GCA_029204145.1_ASM2920414v1"	"ribose_transporters"	"MRSA"	25
"GCA_029204145.1_ASM2920414v1"	"sia_transporters"	"MRSA"	7
"GCA_029204145.1_ASM2920414v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029625375.1_ASM2962537v1"	"arabinose_transporters"	"MRSA"	24
"GCA_029625375.1_ASM2962537v1"	"galactose_transporters"	"MRSA"	2
"GCA_029625375.1_ASM2962537v1"	"glucose_transporters"	"MRSA"	20
"GCA_029625375.1_ASM2962537v1"	"lactose_transporters"	"MRSA"	5
"GCA_029625375.1_ASM2962537v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029625375.1_ASM2962537v1"	"mannose_transporters"	"MRSA"	8
"GCA_029625375.1_ASM2962537v1"	"polysia_transporters"	"MRSA"	3
"GCA_029625375.1_ASM2962537v1"	"ribose_transporters"	"MRSA"	21
"GCA_029625375.1_ASM2962537v1"	"sia_transporters"	"MRSA"	6
"GCA_029625375.1_ASM2962537v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029634715.1_ASM2963471v1"	"arabinose_transporters"	"MRSA"	20
"GCA_029634715.1_ASM2963471v1"	"galactose_transporters"	"MRSA"	2
"GCA_029634715.1_ASM2963471v1"	"glucose_transporters"	"MRSA"	19
"GCA_029634715.1_ASM2963471v1"	"lactose_transporters"	"MRSA"	4
"GCA_029634715.1_ASM2963471v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029634715.1_ASM2963471v1"	"mannose_transporters"	"MRSA"	8
"GCA_029634715.1_ASM2963471v1"	"polysia_transporters"	"MRSA"	4
"GCA_029634715.1_ASM2963471v1"	"ribose_transporters"	"MRSA"	23
"GCA_029634715.1_ASM2963471v1"	"sia_transporters"	"MRSA"	6
"GCA_029634715.1_ASM2963471v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029634735.1_ASM2963473v1"	"arabinose_transporters"	"MRSA"	21
"GCA_029634735.1_ASM2963473v1"	"galactose_transporters"	"MRSA"	2
"GCA_029634735.1_ASM2963473v1"	"glucose_transporters"	"MRSA"	19
"GCA_029634735.1_ASM2963473v1"	"lactose_transporters"	"MRSA"	4
"GCA_029634735.1_ASM2963473v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029634735.1_ASM2963473v1"	"mannose_transporters"	"MRSA"	8
"GCA_029634735.1_ASM2963473v1"	"polysia_transporters"	"MRSA"	4
"GCA_029634735.1_ASM2963473v1"	"ribose_transporters"	"MRSA"	23
"GCA_029634735.1_ASM2963473v1"	"sia_transporters"	"MRSA"	5
"GCA_029634735.1_ASM2963473v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029634765.1_ASM2963476v1"	"arabinose_transporters"	"MRSA"	21
"GCA_029634765.1_ASM2963476v1"	"galactose_transporters"	"MRSA"	2
"GCA_029634765.1_ASM2963476v1"	"glucose_transporters"	"MRSA"	19
"GCA_029634765.1_ASM2963476v1"	"lactose_transporters"	"MRSA"	4
"GCA_029634765.1_ASM2963476v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029634765.1_ASM2963476v1"	"mannose_transporters"	"MRSA"	8
"GCA_029634765.1_ASM2963476v1"	"polysia_transporters"	"MRSA"	4
"GCA_029634765.1_ASM2963476v1"	"ribose_transporters"	"MRSA"	23
"GCA_029634765.1_ASM2963476v1"	"sia_transporters"	"MRSA"	5
"GCA_029634765.1_ASM2963476v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029634785.1_ASM2963478v1"	"arabinose_transporters"	"MRSA"	21
"GCA_029634785.1_ASM2963478v1"	"galactose_transporters"	"MRSA"	2
"GCA_029634785.1_ASM2963478v1"	"glucose_transporters"	"MRSA"	19
"GCA_029634785.1_ASM2963478v1"	"lactose_transporters"	"MRSA"	4
"GCA_029634785.1_ASM2963478v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029634785.1_ASM2963478v1"	"mannose_transporters"	"MRSA"	8
"GCA_029634785.1_ASM2963478v1"	"polysia_transporters"	"MRSA"	4
"GCA_029634785.1_ASM2963478v1"	"ribose_transporters"	"MRSA"	23
"GCA_029634785.1_ASM2963478v1"	"sia_transporters"	"MRSA"	5
"GCA_029634785.1_ASM2963478v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029634905.1_ASM2963490v1"	"arabinose_transporters"	"MRSA"	20
"GCA_029634905.1_ASM2963490v1"	"galactose_transporters"	"MRSA"	2
"GCA_029634905.1_ASM2963490v1"	"glucose_transporters"	"MRSA"	19
"GCA_029634905.1_ASM2963490v1"	"lactose_transporters"	"MRSA"	4
"GCA_029634905.1_ASM2963490v1"	"mannitol_transporters"	"MRSA"	43
"GCA_029634905.1_ASM2963490v1"	"mannose_transporters"	"MRSA"	8
"GCA_029634905.1_ASM2963490v1"	"polysia_transporters"	"MRSA"	4
"GCA_029634905.1_ASM2963490v1"	"ribose_transporters"	"MRSA"	23
"GCA_029634905.1_ASM2963490v1"	"sia_transporters"	"MRSA"	6
"GCA_029634905.1_ASM2963490v1"	"sucrose_transporters"	"MRSA"	3
"GCA_029635105.1_ASM2963510v1"	"arabinose_transporters"	"MSSA"	22
"GCA_029635105.1_ASM2963510v1"	"galactose_transporters"	"MSSA"	2
"GCA_029635105.1_ASM2963510v1"	"glucose_transporters"	"MSSA"	19
"GCA_029635105.1_ASM2963510v1"	"lactose_transporters"	"MSSA"	4
"GCA_029635105.1_ASM2963510v1"	"mannitol_transporters"	"MSSA"	44
"GCA_029635105.1_ASM2963510v1"	"mannose_transporters"	"MSSA"	8
"GCA_029635105.1_ASM2963510v1"	"polysia_transporters"	"MSSA"	3
"GCA_029635105.1_ASM2963510v1"	"ribose_transporters"	"MSSA"	24
"GCA_029635105.1_ASM2963510v1"	"sia_transporters"	"MSSA"	5
"GCA_029635105.1_ASM2963510v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030014065.1_ASM3001406v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030014065.1_ASM3001406v1"	"galactose_transporters"	"MRSA"	2
"GCA_030014065.1_ASM3001406v1"	"glucose_transporters"	"MRSA"	19
"GCA_030014065.1_ASM3001406v1"	"lactose_transporters"	"MRSA"	4
"GCA_030014065.1_ASM3001406v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030014065.1_ASM3001406v1"	"mannose_transporters"	"MRSA"	8
"GCA_030014065.1_ASM3001406v1"	"polysia_transporters"	"MRSA"	3
"GCA_030014065.1_ASM3001406v1"	"ribose_transporters"	"MRSA"	25
"GCA_030014065.1_ASM3001406v1"	"sia_transporters"	"MRSA"	5
"GCA_030014065.1_ASM3001406v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030014085.1_ASM3001408v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030014085.1_ASM3001408v1"	"galactose_transporters"	"MRSA"	2
"GCA_030014085.1_ASM3001408v1"	"glucose_transporters"	"MRSA"	19
"GCA_030014085.1_ASM3001408v1"	"lactose_transporters"	"MRSA"	4
"GCA_030014085.1_ASM3001408v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030014085.1_ASM3001408v1"	"mannose_transporters"	"MRSA"	8
"GCA_030014085.1_ASM3001408v1"	"polysia_transporters"	"MRSA"	3
"GCA_030014085.1_ASM3001408v1"	"ribose_transporters"	"MRSA"	25
"GCA_030014085.1_ASM3001408v1"	"sia_transporters"	"MRSA"	5
"GCA_030014085.1_ASM3001408v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030063965.1_ASM3006396v1"	"arabinose_transporters"	"MRSA"	20
"GCA_030063965.1_ASM3006396v1"	"galactose_transporters"	"MRSA"	2
"GCA_030063965.1_ASM3006396v1"	"glucose_transporters"	"MRSA"	19
"GCA_030063965.1_ASM3006396v1"	"lactose_transporters"	"MRSA"	4
"GCA_030063965.1_ASM3006396v1"	"mannitol_transporters"	"MRSA"	43
"GCA_030063965.1_ASM3006396v1"	"mannose_transporters"	"MRSA"	8
"GCA_030063965.1_ASM3006396v1"	"polysia_transporters"	"MRSA"	3
"GCA_030063965.1_ASM3006396v1"	"ribose_transporters"	"MRSA"	25
"GCA_030063965.1_ASM3006396v1"	"sia_transporters"	"MRSA"	5
"GCA_030063965.1_ASM3006396v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030064025.1_ASM3006402v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030064025.1_ASM3006402v1"	"galactose_transporters"	"MRSA"	2
"GCA_030064025.1_ASM3006402v1"	"glucose_transporters"	"MRSA"	19
"GCA_030064025.1_ASM3006402v1"	"lactose_transporters"	"MRSA"	5
"GCA_030064025.1_ASM3006402v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030064025.1_ASM3006402v1"	"mannose_transporters"	"MRSA"	8
"GCA_030064025.1_ASM3006402v1"	"polysia_transporters"	"MRSA"	3
"GCA_030064025.1_ASM3006402v1"	"ribose_transporters"	"MRSA"	23
"GCA_030064025.1_ASM3006402v1"	"sia_transporters"	"MRSA"	5
"GCA_030064025.1_ASM3006402v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030064045.1_ASM3006404v1"	"arabinose_transporters"	"MRSA"	23
"GCA_030064045.1_ASM3006404v1"	"galactose_transporters"	"MRSA"	2
"GCA_030064045.1_ASM3006404v1"	"glucose_transporters"	"MRSA"	19
"GCA_030064045.1_ASM3006404v1"	"lactose_transporters"	"MRSA"	11
"GCA_030064045.1_ASM3006404v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030064045.1_ASM3006404v1"	"mannose_transporters"	"MRSA"	8
"GCA_030064045.1_ASM3006404v1"	"polysia_transporters"	"MRSA"	3
"GCA_030064045.1_ASM3006404v1"	"ribose_transporters"	"MRSA"	21
"GCA_030064045.1_ASM3006404v1"	"sia_transporters"	"MRSA"	6
"GCA_030064045.1_ASM3006404v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030127225.1_ASM3012722v1"	"arabinose_transporters"	"MSSA"	20
"GCA_030127225.1_ASM3012722v1"	"galactose_transporters"	"MSSA"	2
"GCA_030127225.1_ASM3012722v1"	"glucose_transporters"	"MSSA"	19
"GCA_030127225.1_ASM3012722v1"	"lactose_transporters"	"MSSA"	4
"GCA_030127225.1_ASM3012722v1"	"mannitol_transporters"	"MSSA"	45
